0.000	0.513
0.150	0.519
0.300	0.517
0.450	0.517
0.600	0.515
0.750	0.512
0.900	0.513
1.050	0.513
1.200	0.508
1.350	0.512
1.500	0.511
1.650	0.517
1.800	0.516
1.950	0.516
2.100	0.512
2.250	0.508
2.400	0.509
2.550	0.507
2.700	0.507
2.850	0.509
3.000	0.510
3.150	0.506
3.300	0.507
3.450	0.513
3.600	0.507
3.750	0.510
3.900	0.513
4.050	0.514
4.200	0.514
4.350	0.518
4.500	0.518
4.650	0.514
4.800	0.505
4.950	0.512
5.100	0.511
5.250	0.511
5.400	0.509
5.550	0.510
5.700	0.507
5.850	0.514
6.000	0.508
6.150	0.507
6.300	0.506
6.450	0.507
6.600	0.508
6.750	0.509
6.900	0.508
7.050	0.507
7.200	0.508
7.350	0.509
7.500	0.509
7.650	0.509
7.800	0.514
7.950	0.513
8.100	0.513
8.250	0.509
8.400	0.511
8.550	0.508
8.700	0.510
8.850	0.517
9.000	0.510
9.150	0.510
9.300	0.510
9.450	0.512
9.600	0.510
9.750	0.517
9.900	0.517
10.050	0.522
10.200	0.523
10.350	0.517
10.500	0.512
10.650	0.511
10.800	0.512
10.950	0.513
11.100	0.509
11.250	0.512
11.400	0.510
11.550	0.512
11.700	0.509
11.850	0.510
12.000	0.513
12.150	0.512
12.300	0.511
12.450	0.513
12.600	0.512
12.750	0.514
12.900	0.518
13.050	0.517
13.200	0.513
13.350	0.516
13.500	0.512
13.650	0.511
13.800	0.512
13.950	0.514
14.100	0.515
14.250	0.517
14.400	0.520
14.550	0.521
14.700	0.516
14.850	0.515
15.000	0.511
15.000	0.517
