0.000	0.503
0.050	0.503
0.100	0.503
0.150	0.503
0.200	0.503
0.250	0.503
0.300	0.503
0.350	0.503
0.400	0.503
0.450	0.503
0.500	0.503
0.550	0.503
0.600	0.502
0.650	0.502
0.700	0.502
0.750	0.502
0.800	0.502
0.850	0.502
0.900	0.502
0.950	0.502
1.000	0.502
1.050	0.501
1.100	0.501
1.150	0.503
1.200	0.502
1.250	0.502
1.300	0.502
1.350	0.502
1.400	0.502
1.450	0.502
1.500	0.502
1.550	0.502
1.600	0.502
1.650	0.502
1.700	0.502
1.750	0.502
1.800	0.502
1.850	0.502
1.900	0.502
1.950	0.502
2.000	0.502
2.050	0.501
2.100	0.501
2.150	0.502
2.200	0.502
2.250	0.502
2.300	0.503
2.350	0.505
2.400	0.505
2.450	0.505
2.500	0.504
2.550	0.503
2.600	0.503
2.650	0.502
2.700	0.502
2.750	0.502
2.800	0.502
2.850	0.503
2.900	0.503
2.950	0.503
3.000	0.504
3.050	0.505
3.100	0.505
3.150	0.506
3.200	0.506
3.250	0.506
3.300	0.506
3.350	0.507
3.400	0.507
3.450	0.506
3.500	0.506
3.550	0.506
3.600	0.505
3.650	0.505
3.700	0.504
3.750	0.503
3.800	0.503
3.850	0.502
3.900	0.501
3.950	0.501
4.000	0.501
4.050	0.501
4.100	0.501
4.150	0.500
4.200	0.500
4.250	0.500
4.300	0.500
4.350	0.501
4.400	0.501
4.450	0.501
4.500	0.502
4.550	0.502
4.600	0.502
4.650	0.502
4.700	0.502
4.750	0.501
4.800	0.501
4.850	0.501
4.900	0.501
4.950	0.501
5.000	0.501
5.050	0.501
5.100	0.502
5.150	0.502
5.200	0.502
5.250	0.503
5.300	0.503
5.350	0.503
5.400	0.503
5.450	0.503
5.500	0.503
5.550	0.503
5.600	0.503
5.650	0.503
5.700	0.503
5.750	0.503
5.800	0.503
5.850	0.502
5.900	0.502
5.950	0.502
6.000	0.502
6.050	0.502
6.100	0.502
6.150	0.502
6.200	0.502
6.250	0.502
6.300	0.502
6.350	0.502
6.400	0.502
6.450	0.502
6.500	0.502
6.550	0.502
6.600	0.502
6.650	0.502
6.700	0.503
6.750	0.503
6.800	0.503
6.850	0.503
6.900	0.503
6.950	0.503
7.000	0.503
7.050	0.503
7.100	0.503
7.150	0.503
7.200	0.503
7.250	0.503
7.300	0.503
7.350	0.503
7.400	0.503
7.450	0.502
7.500	0.503
7.550	0.503
7.600	0.503
7.650	0.503
7.700	0.503
7.750	0.503
7.800	0.503
7.850	0.504
7.900	0.504
7.950	0.504
8.000	0.504
8.050	0.504
8.100	0.504
8.150	0.504
8.200	0.504
8.250	0.504
8.300	0.504
8.350	0.504
8.400	0.504
8.450	0.504
8.500	0.504
8.550	0.505
8.600	0.505
8.650	0.505
8.700	0.505
8.750	0.505
8.800	0.505
8.850	0.506
8.900	0.506
8.950	0.506
9.000	0.506
9.050	0.507
9.100	0.507
9.150	0.507
9.200	0.507
9.250	0.507
9.300	0.506
9.350	0.506
9.400	0.506
9.450	0.506
9.500	0.506
9.550	0.506
9.600	0.506
9.650	0.506
9.700	0.507
9.750	0.506
9.800	0.506
9.850	0.506
9.900	0.506
9.950	0.506
10.000	0.506
10.050	0.506
10.100	0.506
10.150	0.506
10.200	0.506
10.250	0.506
10.300	0.506
10.350	0.506
10.400	0.506
10.450	0.506
10.500	0.506
10.550	0.506
10.600	0.506
10.650	0.506
10.700	0.506
10.750	0.506
10.800	0.506
10.850	0.506
10.900	0.506
10.950	0.506
11.000	0.506
11.050	0.506
11.100	0.506
11.150	0.506
11.200	0.506
11.250	0.506
11.300	0.506
11.350	0.506
11.400	0.506
11.450	0.506
11.500	0.506
11.550	0.506
11.600	0.506
11.650	0.506
11.700	0.506
11.750	0.506
11.800	0.506
11.850	0.506
11.900	0.506
11.950	0.507
12.000	0.506
12.050	0.506
12.100	0.506
12.150	0.506
12.200	0.506
12.250	0.506
12.300	0.506
12.350	0.506
12.400	0.506
12.450	0.506
12.500	0.506
12.550	0.506
12.600	0.505
12.650	0.505
12.700	0.506
12.750	0.506
12.800	0.507
12.850	0.506
12.900	0.506
12.950	0.507
13.000	0.507
13.050	0.507
13.100	0.507
13.150	0.507
13.200	0.508
13.250	0.508
13.300	0.508
13.350	0.508
13.400	0.508
13.450	0.509
13.500	0.509
13.550	0.509
13.600	0.509
13.650	0.509
13.700	0.509
13.750	0.509
13.800	0.509
13.850	0.510
13.900	0.510
13.950	0.510
14.000	0.510
14.050	0.510
14.100	0.510
14.150	0.509
14.200	0.509
14.250	0.510
14.300	0.510
14.350	0.509
14.400	0.510
14.450	0.510
14.500	0.510
14.550	0.510
14.600	0.509
14.650	0.509
14.700	0.509
14.750	0.509
14.800	0.509
14.850	0.509
14.900	0.509
14.950	0.509
15.000	0.509
