0.000	0.538
0.150	0.539
0.300	0.538
0.450	0.536
0.600	0.535
0.750	0.542
0.900	0.538
1.050	0.535
1.200	0.535
1.350	0.534
1.500	0.532
1.650	0.533
1.800	0.537
1.950	0.532
2.100	0.531
2.250	0.535
2.400	0.531
2.550	0.535
2.700	0.532
2.850	0.535
3.000	0.535
3.150	0.538
3.300	0.538
3.450	0.536
3.600	0.541
3.750	0.539
3.900	0.538
4.050	0.536
4.200	0.539
4.350	0.535
4.500	0.539
4.650	0.533
4.800	0.532
4.950	0.530
5.100	0.527
5.250	0.526
5.400	0.530
5.550	0.527
5.700	0.528
5.850	0.526
6.000	0.529
6.150	0.531
6.300	0.528
6.450	0.531
6.600	0.527
6.750	0.530
6.900	0.533
7.050	0.527
7.200	0.529
7.350	0.532
7.500	0.535
7.650	0.531
7.800	0.529
7.950	0.535
8.100	0.534
8.250	0.529
8.400	0.532
8.550	0.530
8.700	0.528
8.850	0.529
9.000	0.529
9.150	0.530
9.300	0.532
9.450	0.530
9.600	0.529
9.750	0.531
9.900	0.534
10.050	0.532
10.200	0.534
10.350	0.532
10.500	0.535
10.650	0.534
10.800	0.537
10.950	0.538
11.100	0.545
11.250	0.551
11.400	0.560
11.550	0.573
11.700	0.579
11.850	0.582
12.000	0.587
12.150	0.590
12.300	0.596
12.450	0.586
12.600	0.590
12.750	0.583
12.900	0.573
13.050	0.558
13.200	0.546
13.350	0.539
13.500	0.536
13.650	0.532
13.800	0.531
13.950	0.536
14.100	0.530
14.250	0.535
14.400	0.539
14.550	0.535
14.700	0.536
14.850	0.543
15.000	0.535
15.000	0.536
