0.000	0.574
0.050	0.561
0.100	0.561
0.150	0.562
0.200	0.562
0.250	0.562
0.300	0.562
0.350	0.561
0.400	0.561
0.450	0.561
0.500	0.561
0.550	0.560
0.600	0.560
0.650	0.560
0.700	0.560
0.750	0.560
0.800	0.559
0.850	0.559
0.900	0.559
0.950	0.559
1.000	0.559
1.050	0.559
1.100	0.559
1.150	0.559
1.200	0.559
1.250	0.559
1.300	0.559
1.350	0.558
1.400	0.558
1.450	0.558
1.500	0.558
1.550	0.558
1.600	0.558
1.650	0.558
1.700	0.557
1.750	0.557
1.800	0.557
1.850	0.557
1.900	0.557
1.950	0.558
2.000	0.559
2.050	0.561
2.100	0.564
2.150	0.567
2.200	0.570
2.250	0.572
2.300	0.573
2.350	0.574
2.400	0.573
2.450	0.571
2.500	0.569
2.550	0.565
2.600	0.562
2.650	0.559
2.700	0.556
2.750	0.554
2.800	0.553
2.850	0.553
2.900	0.552
2.950	0.552
3.000	0.553
3.050	0.553
3.100	0.552
3.150	0.552
3.200	0.551
3.250	0.551
3.300	0.551
3.350	0.551
3.400	0.552
3.450	0.554
3.500	0.556
3.550	0.558
3.600	0.560
3.650	0.560
3.700	0.560
3.750	0.559
3.800	0.559
3.850	0.560
3.900	0.564
3.950	0.570
4.000	0.579
4.050	0.592
4.100	0.607
4.150	0.624
4.200	0.642
4.250	0.659
4.300	0.676
4.350	0.691
4.400	0.711
4.450	0.704
4.500	0.686
4.550	0.672
4.600	0.660
4.650	0.648
4.700	0.635
4.750	0.620
4.800	0.605
4.850	0.589
4.900	0.579
4.950	0.576
5.000	0.583
5.050	0.596
5.100	0.611
5.150	0.627
5.200	0.641
5.250	0.651
5.300	0.659
5.350	0.665
5.400	0.666
5.450	0.664
5.500	0.659
5.550	0.649
5.600	0.637
5.650	0.624
5.700	0.610
5.750	0.595
5.800	0.581
5.850	0.570
5.900	0.560
5.950	0.555
6.000	0.554
6.050	0.554
6.100	0.555
6.150	0.556
6.200	0.557
6.250	0.556
6.300	0.555
6.350	0.554
6.400	0.552
6.450	0.549
6.500	0.547
6.550	0.545
6.600	0.543
6.650	0.543
6.700	0.543
6.750	0.543
6.800	0.542
6.850	0.542
6.900	0.542
6.950	0.541
7.000	0.540
7.050	0.540
7.100	0.540
7.150	0.540
7.200	0.540
7.250	0.540
7.300	0.540
7.350	0.540
7.400	0.539
7.450	0.539
7.500	0.539
7.550	0.539
7.600	0.538
7.650	0.538
7.700	0.538
7.750	0.538
7.800	0.538
7.850	0.538
7.900	0.538
7.950	0.538
8.000	0.538
8.050	0.538
8.100	0.538
8.150	0.537
8.200	0.537
8.250	0.537
8.300	0.538
8.350	0.537
8.400	0.537
8.450	0.537
8.500	0.538
8.550	0.538
8.600	0.538
8.650	0.539
8.700	0.539
8.750	0.539
8.800	0.539
8.850	0.539
8.900	0.539
8.950	0.540
9.000	0.541
9.050	0.542
9.100	0.543
9.150	0.543
9.200	0.543
9.250	0.544
9.300	0.543
9.350	0.544
9.400	0.545
9.450	0.547
9.500	0.549
9.550	0.551
9.600	0.554
9.650	0.557
9.700	0.558
9.750	0.559
9.800	0.559
9.850	0.558
9.900	0.557
9.950	0.556
10.000	0.554
10.050	0.552
10.100	0.549
10.150	0.547
10.200	0.546
10.250	0.545
10.300	0.544
10.350	0.544
10.400	0.544
10.450	0.544
10.500	0.545
10.550	0.545
10.600	0.545
10.650	0.545
10.700	0.545
10.750	0.546
10.800	0.547
10.850	0.548
10.900	0.549
10.950	0.550
11.000	0.551
11.050	0.553
11.100	0.554
11.150	0.556
11.200	0.557
11.250	0.557
11.300	0.556
11.350	0.554
11.400	0.552
11.450	0.550
11.500	0.548
11.550	0.547
11.600	0.547
11.650	0.548
11.700	0.550
11.750	0.551
11.800	0.552
11.850	0.552
11.900	0.551
11.950	0.550
12.000	0.548
12.050	0.547
12.100	0.546
12.150	0.546
12.200	0.547
12.250	0.549
12.300	0.550
12.350	0.551
12.400	0.552
12.450	0.553
12.500	0.554
12.550	0.556
12.600	0.558
12.650	0.562
12.700	0.566
12.750	0.571
12.800	0.577
12.850	0.582
12.900	0.588
12.950	0.593
13.000	0.598
13.050	0.602
13.100	0.606
13.150	0.609
13.200	0.610
13.250	0.610
13.300	0.607
13.350	0.602
13.400	0.596
13.450	0.589
13.500	0.584
13.550	0.584
13.600	0.592
13.650	0.608
13.700	0.629
13.750	0.655
13.800	0.682
13.850	0.706
13.900	0.725
13.950	0.739
14.000	0.749
14.050	0.753
14.100	0.749
14.150	0.740
14.200	0.724
14.250	0.698
14.300	0.665
14.350	0.627
14.400	0.599
14.450	0.588
14.500	0.590
14.550	0.597
14.600	0.605
14.650	0.612
14.700	0.616
14.750	0.613
14.800	0.604
14.850	0.591
14.900	0.580
14.950	0.571
15.000	0.566
