0.000	0.669
0.150	0.670
0.300	0.680
0.450	0.671
0.600	0.668
0.750	0.666
0.900	0.658
1.050	0.662
1.200	0.657
1.350	0.659
1.500	0.661
1.650	0.666
1.800	0.670
1.950	0.663
2.100	0.663
2.250	0.674
2.400	0.691
2.550	0.691
2.700	0.692
2.850	0.707
3.000	0.715
3.150	0.693
3.300	0.662
3.450	0.640
3.600	0.636
3.750	0.638
3.900	0.668
4.050	0.708
4.200	0.723
4.350	0.700
4.500	0.694
4.650	0.744
4.800	0.775
4.950	0.764
5.100	0.790
5.250	0.823
5.400	0.802
5.550	0.747
5.700	0.730
5.850	0.742
6.000	0.714
6.150	0.676
6.300	0.661
6.450	0.661
6.600	0.663
6.750	0.665
6.900	0.658
7.050	0.661
7.200	0.651
7.350	0.644
7.500	0.655
7.650	0.660
7.800	0.664
7.950	0.667
8.100	0.666
8.250	0.660
8.400	0.653
8.550	0.644
8.700	0.651
8.850	0.654
9.000	0.662
9.150	0.677
9.300	0.687
9.450	0.685
9.600	0.669
9.750	0.667
9.900	0.677
10.050	0.683
10.200	0.678
10.350	0.685
10.500	0.685
10.650	0.686
10.800	0.689
10.950	0.690
11.100	0.709
11.250	0.721
11.400	0.721
11.550	0.710
11.700	0.711
11.850	0.724
12.000	0.724
12.150	0.706
12.300	0.702
12.450	0.710
12.600	0.705
12.750	0.701
12.900	0.700
13.050	0.703
13.200	0.716
13.350	0.724
13.500	0.738
13.650	0.758
13.800	0.792
13.950	0.802
14.100	0.774
14.250	0.804
14.400	0.826
14.550	0.790
14.700	0.735
14.850	0.707
15.000	0.744
15.000	0.746
