0.000	0.570
0.150	0.600
0.300	0.596
0.450	0.594
0.600	0.596
0.750	0.593
0.900	0.592
1.050	0.592
1.200	0.588
1.350	0.591
1.500	0.586
1.650	0.585
1.800	0.579
1.950	0.580
2.100	0.587
2.250	0.602
2.400	0.611
2.550	0.609
2.700	0.605
2.850	0.592
3.000	0.582
3.150	0.571
3.300	0.563
3.450	0.565
3.600	0.564
3.750	0.568
3.900	0.569
4.050	0.567
4.200	0.579
4.350	0.611
4.500	0.656
4.650	0.718
4.800	0.755
4.950	0.744
5.100	0.755
5.250	0.729
5.400	0.677
5.550	0.619
5.700	0.578
5.850	0.572
6.000	0.583
6.150	0.588
6.300	0.577
6.450	0.565
6.600	0.561
6.750	0.562
6.900	0.566
7.050	0.571
7.200	0.569
7.350	0.580
7.500	0.589
7.650	0.594
7.800	0.583
7.950	0.583
8.100	0.572
8.250	0.568
8.400	0.566
8.550	0.564
8.700	0.571
8.850	0.585
9.000	0.589
9.150	0.592
9.300	0.584
9.450	0.572
9.600	0.563
9.750	0.569
9.900	0.564
10.050	0.566
10.200	0.568
10.350	0.562
10.500	0.561
10.650	0.565
10.800	0.564
10.950	0.573
11.100	0.578
11.250	0.590
11.400	0.591
11.550	0.590
11.700	0.583
11.850	0.578
12.000	0.572
12.150	0.574
12.300	0.585
12.450	0.601
12.600	0.606
12.750	0.610
12.900	0.610
13.050	0.617
13.200	0.624
13.350	0.626
13.500	0.622
13.650	0.610
13.800	0.593
13.950	0.587
14.100	0.615
14.250	0.651
14.400	0.646
14.550	0.619
14.700	0.604
14.850	0.613
15.000	0.623
15.000	0.625
